region,division,department,team,employee_id,role,salary_usd,bonus_usd,performance_score,tasks_completed
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000182,Manager,105355.96,12205.67,2.83,101
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000183,Lead,110233.49,13626.33,3.23,108
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000184,Analyst,78905.07,9831.06,1.96,113
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000185,Associate,66871.89,8300.77,3.83,64
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000186,Associate,62965.35,6502.94,2.34,62
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000187,Engineer,77683.43,9575.13,1.6,99
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000188,Associate,62471.25,6643.76,2.17,64
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000189,Engineer,90571.62,10396.94,3.44,55
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000190,Analyst,75696.75,8495.48,2.97,68
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000191,Engineer,82075.23,10396.51,2.23,98
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000192,Engineer,90097.43,9089.17,1.81,70
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000193,Analyst,75478.07,10265.19,3.17,102
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000194,Analyst,76231.72,8838.83,3.79,75
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000195,Associate,70164.69,6610.05,2.49,113
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000196,Engineer,90713.14,8269.2,2.94,90
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000197,Analyst,71614.82,10683.01,2.75,86
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000198,Engineer,88520.36,9533.03,3.48,97
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000199,Associate,64801.87,8433.33,2.31,87
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_2,E000200,Lead,117590.99,13515.04,3.52,91
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000201,Manager,124608.37,7619.22,3.87,64
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000202,Manager,117690.45,6033.86,4.27,61
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000203,Manager,121869.78,7619.43,3.73,30
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000204,Engineer,99835.9,6038.49,5.0,63
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000205,Associate,74277.84,6489.47,4.09,72
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000206,Associate,80547.12,2893.74,4.01,109
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000207,Associate,77138.68,4277.77,4.79,63
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000208,Manager,118163.17,7218.1,2.25,67
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000209,Engineer,103936.29,5686.48,5.0,70
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000210,Analyst,81291.33,4947.58,5.0,78
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000211,Engineer,102309.39,5609.46,5.0,76
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000212,Analyst,89286.8,5354.05,4.83,48
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000213,Analyst,91870.22,3093.6,5.0,73
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000214,Engineer,99791.17,5115.54,4.43,83
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000215,Associate,81525.51,3835.4,4.66,70
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000216,Manager,118613.39,7941.37,5.0,86
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000217,Analyst,87481.3,6804.76,3.25,69
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000218,Associate,75959.33,4664.81,4.03,63
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000219,Analyst,86077.77,4142.51,4.02,76
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_3,E000220,Engineer,110927.12,5899.74,4.07,89
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000221,Manager,30259.39,17534.79,4.57,29
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000222,Analyst,20691.51,12618.98,3.1,77
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000223,Manager,23637.31,17384.67,3.9,44
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000224,Analyst,20825.38,14842.45,3.25,54
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000225,Associate,19168.97,10848.74,3.37,54
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000226,Lead,22629.41,19934.52,3.99,52
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000227,Analyst,16620.26,12566.4,3.31,52
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000228,Analyst,18401.1,12282.99,2.51,57
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000229,Associate,22730.3,11269.42,3.77,59
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000230,Associate,20770.88,11980.59,3.36,32
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000231,Analyst,19187.27,12792.99,3.68,60
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000232,Engineer,21731.04,14927.78,3.45,60
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000233,Engineer,25624.07,14075.67,3.79,84
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000234,Engineer,25152.09,14712.1,3.53,73
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000235,Engineer,26759.45,14990.63,3.25,76
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000236,Engineer,27755.02,13836.82,3.07,64
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000237,Manager,25964.65,18388.64,2.38,18
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000238,Engineer,20647.1,15206.94,3.97,76
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000239,Analyst,23947.48,12807.85,4.21,49
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_4,E000240,Associate,18915.55,12328.99,3.09,43
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000241,Associate,23162.94,9102.49,2.5,34
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000242,Analyst,17911.33,10653.57,2.88,47
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000243,Associate,20109.02,10704.23,3.43,72
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000244,Manager,28683.46,12648.86,2.7,60
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000245,Engineer,27505.43,10632.09,3.06,52
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000246,Manager,32608.53,12774.64,2.14,36
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000247,Engineer,26946.24,9561.55,2.31,58
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000248,Engineer,30916.01,9710.74,2.4,45
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000249,Manager,32688.91,13165.1,1.24,57
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000250,Engineer,26005.92,11697.22,2.5,34
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000251,Associate,23429.24,7499.86,2.67,69
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000252,Lead,34017.9,15774.43,2.79,43
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000253,Engineer,20592.34,9645.52,3.09,37
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000254,Engineer,27444.86,11059.44,3.48,12
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000255,Engineer,24759.69,9551.44,3.07,78
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000256,Engineer,25921.13,10226.33,2.06,31
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000257,Associate,22626.79,8106.76,1.65,67
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000258,Associate,24937.72,6821.37,2.77,67
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000259,Lead,37195.22,12633.75,3.41,44
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_5,E000260,Engineer,22015.32,10937.36,2.37,25
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000261,Engineer,40757.57,13068.07,4.12,124
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000262,Associate,29125.47,11810.51,5.0,97
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000263,Engineer,45783.81,11870.17,5.0,99
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000264,Analyst,38279.65,12994.29,4.23,100
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000265,Lead,58907.13,16428.28,4.58,150
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000266,Analyst,37812.91,11887.88,5.0,130
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000267,Engineer,40978.64,14057.53,4.53,119
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000268,Engineer,44409.65,12782.86,3.9,106
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000269,Analyst,36861.08,12157.13,4.2,120
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000270,Lead,50579.57,17511.25,4.69,130
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000271,Lead,51802.22,18255.32,5.0,117
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000272,Associate,29460.95,11840.28,3.78,125
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000273,Manager,48795.99,15670.73,4.94,110
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000274,Analyst,37446.44,10838.75,2.74,129
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000275,Engineer,44660.39,11374.92,3.7,112
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000276,Engineer,43482.6,11663.39,3.69,102
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000277,Lead,58139.18,17886.33,3.8,129
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000278,Analyst,41044.52,12111.5,4.08,117
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000279,Manager,49902.73,15435.2,3.55,70
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_6,E000280,Analyst,37145.64,12977.42,3.55,101
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000281,Manager,106068.54,11048.59,4.78,103
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000282,Associate,70237.26,8022.07,3.87,78
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000283,Engineer,97394.05,10020.56,3.38,76
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000284,Manager,111003.41,11581.52,4.04,96
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000285,Analyst,82920.53,7652.14,3.38,77
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000286,Manager,107246.02,11345.16,3.73,92
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000287,Engineer,94383.61,8756.64,2.37,85
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000288,Engineer,92978.74,9571.47,3.86,47
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000289,Engineer,98262.82,8768.98,4.0,61
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000290,Analyst,77980.36,8250.35,2.12,80
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000291,Associate,75206.62,7704.93,3.6,61
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000292,Manager,106833.98,11194.62,3.05,110
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000293,Analyst,74722.49,8031.68,2.59,77
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000294,Manager,110612.25,11924.62,3.59,78
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000295,Engineer,90945.45,10228.16,3.48,97
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000296,Manager,111042.3,11936.53,2.69,85
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000297,Engineer,96555.27,9587.09,3.98,79
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000298,Manager,107461.68,11115.76,3.58,93
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000299,Engineer,91210.82,8791.89,2.17,85
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_7,E000300,Engineer,93645.25,10525.34,4.05,84
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000301,Analyst,63124.82,2541.22,2.03,39
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000302,Associate,60818.29,3978.64,3.57,78
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000303,Manager,87153.49,4844.42,3.16,37
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000304,Manager,88025.02,4195.97,2.34,72
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000305,Engineer,74279.94,3958.84,2.93,43
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000306,Manager,89029.18,4369.19,1.96,48
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000307,Lead,99134.13,4641.33,3.74,52
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000308,Associate,61251.12,2230.4,3.07,27
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000309,Engineer,73755.8,3416.8,2.36,51
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000310,Engineer,75781.18,2227.99,2.01,86
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000311,Lead,93834.03,4655.42,3.56,39
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000312,Engineer,68298.27,2374.79,1.63,39
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000313,Associate,52874.37,904.41,2.88,68
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000314,Analyst,58368.33,3035.65,2.21,47
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000315,Lead,94075.68,5193.44,2.45,51
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000316,Engineer,77861.81,3016.75,1.84,34
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000317,Lead,102695.81,3555.26,2.91,81
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000318,Analyst,68517.51,2012.16,2.62,50
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000319,Associate,58540.83,1901.0,3.86,72
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_2,Region_1_Div_1_Dept_2_Team_8,E000320,Engineer,75387.27,3582.99,3.86,57
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000321,Engineer,71161.97,6351.54,4.35,73
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000322,Engineer,76991.51,5305.1,3.91,80
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000323,Analyst,67543.42,4884.36,2.83,62
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000324,Analyst,62945.24,6431.98,4.23,104
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000325,Lead,96471.63,8223.98,4.94,62
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000326,Lead,95849.99,8481.68,3.74,98
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000327,Manager,91541.2,7183.03,3.86,96
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000328,Engineer,77005.62,4961.99,5.0,91
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000329,Lead,95526.47,8439.76,4.59,48
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000330,Manager,85890.12,7759.4,4.65,76
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000331,Analyst,69448.77,5658.24,4.44,75
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000332,Associate,58582.51,5209.22,4.17,75
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000333,Manager,86729.5,8202.66,2.61,47
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000334,Manager,88698.3,7850.91,4.01,98
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000335,Engineer,72874.64,6320.6,4.12,61
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000336,Analyst,66706.29,4956.23,4.5,75
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000337,Analyst,70392.5,7674.11,2.31,66
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000338,Manager,81136.21,8985.56,4.33,59
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000339,Analyst,63282.57,4557.72,4.41,67
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_1,E000340,Associate,59966.8,5357.7,3.15,75
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000341,Analyst,64591.65,3704.9,2.13,61
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000342,Associate,55792.96,3895.62,3.48,77
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000343,Manager,83692.75,3876.72,2.72,99
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000344,Analyst,60073.74,3487.95,2.66,72
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000345,Analyst,55044.94,3388.28,2.02,65
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000346,Analyst,64107.78,3819.63,3.06,57
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000347,Engineer,69864.44,3922.68,2.54,93
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000348,Analyst,60637.56,3541.57,2.23,80
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000349,Analyst,57723.9,4496.81,2.54,96
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000350,Analyst,60371.84,4831.47,1.79,59
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000351,Analyst,57583.14,3092.44,3.16,59
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000352,Analyst,57454.3,4895.11,2.7,57
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000353,Manager,78731.56,5936.26,3.1,64
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000354,Analyst,57944.78,3528.49,2.5,69
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000355,Lead,83900.26,5905.17,3.55,76
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000356,Analyst,59022.66,4735.86,2.1,90
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000357,Associate,51710.88,3880.35,2.66,72
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000358,Analyst,53266.94,4561.3,3.27,58
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000359,Manager,82967.72,3774.28,2.07,75
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_2,E000360,Associate,50624.21,4696.08,2.32,81
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_3,E000361,Manager,29102.33,1622.27,2.42,77
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_3,E000362,Analyst,26826.96,2885.02,2.8,101
Region_1,Region_1_Div_1,Region_1_Div_1_Dept_3,Region_1_Div_1_Dept_3_Team_3,E000363,Analyst,20396.37,2231.36,3.03,87
